Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Uzbekistan,UZB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,15.9182742727977,21.4308665631297,23.4658082873601,21.8970999290154,26.7915849835431,17.2615651331506,39.3686438819984,21.4814020290303,15.5058972422077,11.7395432177476,14.3474646086708,10.420544030502,8.74622941289549,19.4312970067626,27.4703062659471,18.5691723582607,11.8953820607341
Uzbekistan,UZB,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,15.9182742727977,21.4308665631297,23.4658082873601,21.8970999290154,26.7915849835431,17.2615651331506,39.3686438819984,21.4814020290303,15.5058972422077,11.7395432177476,14.3474646086708,10.420544030502,8.74622941289549,19.4312970067626,27.4703062659471,18.5691723582607,11.8953820607341
Uzbekistan,UZB,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,..,4,4,4,4,4,4,4,4,4,4,4,4.5,4.5,4.5,4.5,..
Uzbekistan,UZB,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,2.57962244847239,2.58530800060524,3.39037618754285,3.06114705150093,3.03949492643412,3.32675934350595,..
Uzbekistan,UZB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,677547945.5,627042031.9,718144761.9,635959868.4,574498805.9,468297672.8,432833337.5,363084148.1,367829398,351010116.4,374879223.9,358181282.6,432314634,459275231.1,526706289.3,660103649.9,..
Uzbekistan,UZB,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,874194097.2,795005445.1,855651062.7,834607640.7,862543140.9,836237211.2,618061391.7,626248384.5,698544827.2,701731267.8,889316295.7,1255642967.1,1374074227,1909222761.2,1003734464.8,2631795225,..
Uzbekistan,UZB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,43.441805423428,32.4283828906306,26.1794965071875,20.0312817438093,16.2143982073193,20.3188975309662,16.6707129574196,14.6389047704402,14.2607896066988,15.2568074153308,16.0098858361032,16.7585921202287,18.9881756502836,27.8150341176125,33.7987992989101,36.9848843623027,..
Uzbekistan,UZB,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,4610328547.1,4167720140.9,3935484045.4,4042039545.8,4494947002.4,6386219124.3,7153573328.6,7665785079.8,8095671329.6,9757890777.3,11575134038.2,12919612819.2,14751617423.3,15579792609.6,16473498400.6,20170803225.3,..
Uzbekistan,UZB,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,503184000,541829000,617180000,862621000,1306462000,3117401000,3730452000,3910000000,4124838000,5481000000,6864091000,7314516000,8148700000,8034500000,7060924000,8381024000,..
